sqrt_v	toString(round(sqrt(2), 10))	round(sqrt(2), 10)::VARCHAR	SAME	"1.4142135624"[U+0031 U+002E U+0034 U+0031 U+0034 U+0032 U+0031 U+0033 U+0035 U+0036 U+0032 U+0034]	"1.4142135624"[U+0031 U+002E U+0034 U+0031 U+0034 U+0032 U+0031 U+0033 U+0035 U+0036 U+0032 U+0034]
sign_neg	sign(-3.5)	sign(-3.5)	SAME	-1	-1
sign_zero	sign(0)	sign(0)	SAME	0	0
abs_v	abs(-7)	abs(-7)	SAME	7	7
mod_v	mod(17,5)	mod(17,5)	SAME	2	2
corr_v	(SELECT toString(round(corr(x,y),6)) FROM (SELECT 1 x,2 y UNION ALL SELECT 2,4 UNION ALL SELECT 3,5))	(SELECT round(corr(x,y),6)::VARCHAR FROM (SELECT 1 x,2 y UNION ALL SELECT 2,4 UNION ALL SELECT 3,5))	SAME	"0.981981"[U+0030 U+002E U+0039 U+0038 U+0031 U+0039 U+0038 U+0031]	"0.981981"[U+0030 U+002E U+0039 U+0038 U+0031 U+0039 U+0038 U+0031]
repeat_v	repeat('ab',3)	repeat('ab',3)	SAME	"ababab"[U+0061 U+0062 U+0061 U+0062 U+0061 U+0062]	"ababab"[U+0061 U+0062 U+0061 U+0062 U+0061 U+0062]
reverse_ascii	reverse('abc')	reverse('abc')	SAME	"cba"[U+0063 U+0062 U+0061]	"cba"[U+0063 U+0062 U+0061]
translate_v	translate('abcabc','ab','xy')	translate('abcabc','ab','xy')	SAME	"xycxyc"[U+0078 U+0079 U+0063 U+0078 U+0079 U+0063]	"xycxyc"[U+0078 U+0079 U+0063 U+0078 U+0079 U+0063]
to_base64_v	base64Encode('abc')	to_base64('abc')	SAME	"YWJj"[U+0059 U+0057 U+004A U+006A]	"YWJj"[U+0059 U+0057 U+004A U+006A]
from_base64_v	base64Decode('YWJj')	from_base64('YWJj')::VARCHAR	SAME	"abc"[U+0061 U+0062 U+0063]	"abc"[U+0061 U+0062 U+0063]
